# Face portrait coordinates (high-resolution point cloud)
# Format: x,y,z  (z is always 0 — planar sketch)
# Total points: 22000
# Coordinate system: centered, roughly x ∈ [-1.1, 1.1], y ∈ [-1.0, 1.2]
# Sorted top → bottom (higher y first)
#
-0.00900,1.20425,0.0
0.04800,1.20130,0.0
0.00900,1.20130,0.0
0.05700,1.20130,0.0
0.00600,1.19835,0.0
0.01500,1.19835,0.0
0.03900,1.19835,0.0
0.03600,1.19835,0.0
0.05700,1.19835,0.0
-0.02100,1.19835,0.0
0.02700,1.19835,0.0
-0.02400,1.19835,0.0
0.08400,1.19835,0.0
0.05400,1.19835,0.0
0.02400,1.19540,0.0
0.08400,1.19540,0.0
-0.00600,1.19540,0.0
-0.02700,1.19540,0.0
0.01200,1.19540,0.0
0.05400,1.19540,0.0
0.04800,1.19540,0.0
0.08700,1.19540,0.0
0.04200,1.19540,0.0
0.03000,1.19540,0.0
0.10800,1.19246,0.0
-0.03900,1.19246,0.0
0.00600,1.19246,0.0
-0.05700,1.19246,0.0
0.09600,1.19246,0.0
0.01500,1.19246,0.0
-0.00300,1.19246,0.0
-0.01200,1.19246,0.0
0.06300,1.19246,0.0
0.10500,1.19246,0.0
-0.01500,1.18951,0.0
0.00600,1.18951,0.0
0.03600,1.18951,0.0
-0.06600,1.18951,0.0
0.12900,1.18951,0.0
-0.00600,1.18951,0.0
-0.05700,1.18951,0.0
0.04200,1.18951,0.0
0.10200,1.18951,0.0
0.01800,1.18656,0.0
0.02100,1.18656,0.0
0.13200,1.18656,0.0
-0.03300,1.18656,0.0
0.11400,1.18656,0.0
0.12300,1.18656,0.0
0.00000,1.18656,0.0
0.10200,1.18656,0.0
0.12600,1.18656,0.0
0.06600,1.18361,0.0
0.03600,1.18361,0.0
0.12300,1.18361,0.0
0.03300,1.18361,0.0
-0.07500,1.18361,0.0
-0.08100,1.18361,0.0
0.13800,1.18361,0.0
-0.00600,1.18361,0.0
-0.08400,1.18361,0.0
-0.05400,1.18361,0.0
0.10200,1.18361,0.0
0.08400,1.18361,0.0
0.13500,1.18066,0.0
0.06000,1.18066,0.0
0.06300,1.18066,0.0
0.04500,1.18066,0.0
0.07200,1.18066,0.0
0.14100,1.18066,0.0
0.09900,1.18066,0.0
-0.08400,1.18066,0.0
-0.03900,1.18066,0.0
0.15300,1.18066,0.0
0.14400,1.18066,0.0
-0.06000,1.18066,0.0
-0.06300,1.18066,0.0
0.02100,1.17772,0.0
-0.03900,1.17772,0.0
-0.07200,1.17772,0.0
-0.01500,1.17772,0.0
0.00600,1.17772,0.0
-0.00300,1.17772,0.0
0.15300,1.17772,0.0
0.11400,1.17772,0.0
-0.01800,1.17772,0.0
0.12900,1.17772,0.0
0.14400,1.17772,0.0
0.12000,1.17772,0.0
0.12300,1.17772,0.0
0.12600,1.17772,0.0
-0.08700,1.17477,0.0
-0.09300,1.17477,0.0
0.12300,1.17477,0.0
0.07800,1.17477,0.0
0.01500,1.17477,0.0
0.01800,1.17477,0.0
-0.01500,1.17477,0.0
0.01200,1.17477,0.0
-0.07800,1.17477,0.0
0.13200,1.17477,0.0
0.08700,1.17477,0.0
0.11700,1.17477,0.0
0.02700,1.17182,0.0
0.16500,1.17182,0.0
-0.08400,1.17182,0.0
-0.09000,1.17182,0.0
0.05400,1.17182,0.0
-0.01200,1.17182,0.0
-0.01500,1.17182,0.0
0.15300,1.17182,0.0
0.00900,1.17182,0.0
-0.05400,1.17182,0.0
0.13800,1.17182,0.0
-0.02100,1.17182,0.0
0.09600,1.17182,0.0
0.02400,1.17182,0.0
0.18300,1.17182,0.0
-0.02400,1.17182,0.0
-0.06900,1.16887,0.0
0.12600,1.16887,0.0
-0.00300,1.16887,0.0
0.16200,1.16887,0.0
-0.00900,1.16887,0.0
-0.06600,1.16887,0.0
-0.07500,1.16887,0.0
0.07200,1.16887,0.0
0.09600,1.16887,0.0
-0.01800,1.16887,0.0
0.01500,1.16887,0.0
-0.01500,1.16887,0.0
-0.02100,1.16887,0.0
0.04500,1.16887,0.0
0.00300,1.16887,0.0
-0.04800,1.16887,0.0
0.03600,1.16592,0.0
0.08700,1.16592,0.0
0.17100,1.16592,0.0
-0.08700,1.16592,0.0
0.03300,1.16592,0.0
0.03900,1.16592,0.0
0.19800,1.16592,0.0
-0.07500,1.16592,0.0
-0.04800,1.16592,0.0
0.16200,1.16592,0.0
0.02400,1.16592,0.0
0.17700,1.16592,0.0
-0.06900,1.16592,0.0
-0.07800,1.16592,0.0
0.06000,1.16592,0.0
0.10200,1.16592,0.0
-0.08100,1.16592,0.0
-0.10200,1.16592,0.0
0.11100,1.16592,0.0
-0.03600,1.16592,0.0
-0.09600,1.16592,0.0
-0.03300,1.16592,0.0
-0.09900,1.16592,0.0
0.02700,1.16592,0.0
0.14400,1.16592,0.0
0.19500,1.16298,0.0
-0.07200,1.16298,0.0
0.19200,1.16298,0.0
-0.04500,1.16298,0.0
0.04800,1.16298,0.0
0.12600,1.16298,0.0
0.18900,1.16298,0.0
0.13200,1.16298,0.0
-0.01500,1.16298,0.0
-0.03900,1.16298,0.0
0.07800,1.16298,0.0
0.06000,1.16298,0.0
0.12300,1.16298,0.0
0.07500,1.16298,0.0
0.01200,1.16298,0.0
-0.02400,1.16298,0.0
-0.10200,1.16298,0.0
0.02700,1.16298,0.0
0.07200,1.16298,0.0
-0.08400,1.16298,0.0
0.01800,1.16298,0.0
0.16800,1.16298,0.0
0.10200,1.16298,0.0
0.09900,1.16003,0.0
0.02100,1.16003,0.0
0.06600,1.16003,0.0
-0.00300,1.16003,0.0
-0.05400,1.16003,0.0
-0.03300,1.16003,0.0
0.13500,1.16003,0.0
-0.09900,1.16003,0.0
-0.14100,1.16003,0.0
-0.13200,1.16003,0.0
0.03300,1.16003,0.0
-0.14700,1.16003,0.0
0.20100,1.16003,0.0
-0.09000,1.16003,0.0
0.09600,1.16003,0.0
-0.04800,1.16003,0.0
0.08400,1.16003,0.0
0.08100,1.16003,0.0
0.17100,1.16003,0.0
-0.05100,1.16003,0.0
0.05700,1.16003,0.0
-0.08400,1.15708,0.0
0.08100,1.15708,0.0
-0.01800,1.15708,0.0
0.08400,1.15708,0.0
-0.06600,1.15708,0.0
0.04200,1.15708,0.0
-0.05400,1.15708,0.0
0.09000,1.15708,0.0
0.04800,1.15708,0.0
0.14400,1.15708,0.0
0.09900,1.15708,0.0
-0.09000,1.15708,0.0
-0.02700,1.15708,0.0
-0.14700,1.15708,0.0
-0.09600,1.15708,0.0
-0.03600,1.15708,0.0
0.03000,1.15708,0.0
0.20400,1.15413,0.0
0.09000,1.15413,0.0
0.14100,1.15413,0.0
0.07200,1.15413,0.0
0.11400,1.15413,0.0
-0.16800,1.15413,0.0
-0.01500,1.15413,0.0
0.14700,1.15413,0.0
0.23100,1.15413,0.0
0.15000,1.15413,0.0
-0.18000,1.15413,0.0
0.14400,1.15413,0.0
-0.08700,1.15413,0.0
0.20700,1.15413,0.0
0.10500,1.15413,0.0
-0.06300,1.15413,0.0
0.05100,1.15413,0.0
0.21000,1.15118,0.0
0.00900,1.15118,0.0
0.23700,1.15118,0.0
-0.09900,1.15118,0.0
-0.10800,1.15118,0.0
-0.09300,1.15118,0.0
0.11700,1.15118,0.0
0.22200,1.15118,0.0
-0.10500,1.15118,0.0
-0.02700,1.15118,0.0
-0.00600,1.15118,0.0
0.12000,1.15118,0.0
0.10200,1.15118,0.0
-0.04500,1.15118,0.0
-0.13800,1.15118,0.0
-0.07500,1.15118,0.0
-0.18900,1.15118,0.0
-0.08400,1.15118,0.0
-0.11700,1.15118,0.0
0.11400,1.15118,0.0
0.24000,1.15118,0.0
0.00300,1.15118,0.0
0.07800,1.14824,0.0
0.06900,1.14824,0.0
0.18000,1.14824,0.0
-0.03900,1.14824,0.0
0.16800,1.14824,0.0
0.00600,1.14824,0.0
0.16200,1.14824,0.0
0.18300,1.14824,0.0
0.18600,1.14824,0.0
-0.08100,1.14824,0.0
0.23100,1.14824,0.0
-0.09600,1.14824,0.0
-0.10800,1.14824,0.0
0.17400,1.14824,0.0
-0.04200,1.14824,0.0
-0.17100,1.14824,0.0
0.13200,1.14824,0.0
-0.10200,1.14824,0.0
-0.07500,1.14824,0.0
-0.03300,1.14824,0.0
-0.03000,1.14824,0.0
-0.21000,1.14824,0.0
0.18900,1.14824,0.0
-0.16200,1.14824,0.0
-0.00300,1.14529,0.0
0.19800,1.14529,0.0
-0.18300,1.14529,0.0
0.01500,1.14529,0.0
0.07200,1.14529,0.0
-0.08100,1.14529,0.0
0.01200,1.14529,0.0
-0.20700,1.14529,0.0
-0.17700,1.14529,0.0
-0.06600,1.14529,0.0
0.11400,1.14529,0.0
-0.18900,1.14529,0.0
-0.09600,1.14529,0.0
-0.01800,1.14529,0.0
-0.03600,1.14529,0.0
0.17100,1.14529,0.0
0.23400,1.14529,0.0
-0.13500,1.14529,0.0
0.24300,1.14529,0.0
0.00600,1.14529,0.0
0.09300,1.14529,0.0
-0.03300,1.14529,0.0
-0.03000,1.14529,0.0
-0.22200,1.14529,0.0
0.16200,1.14529,0.0
-0.07800,1.14529,0.0
-0.21300,1.14529,0.0
-0.09900,1.14234,0.0
0.00900,1.14234,0.0
-0.21300,1.14234,0.0
-0.22200,1.14234,0.0
0.03000,1.14234,0.0
0.13200,1.14234,0.0
0.08100,1.14234,0.0
-0.06000,1.14234,0.0
-0.11100,1.14234,0.0
0.13500,1.14234,0.0
-0.12900,1.14234,0.0
0.00600,1.14234,0.0
-0.24000,1.14234,0.0
0.17700,1.14234,0.0
0.05700,1.14234,0.0
-0.06900,1.14234,0.0
-0.00600,1.14234,0.0
0.09600,1.14234,0.0
0.04200,1.14234,0.0
-0.23100,1.14234,0.0
0.01500,1.14234,0.0
-0.03000,1.14234,0.0
0.09000,1.14234,0.0
0.20700,1.14234,0.0
0.16500,1.14234,0.0
-0.27600,1.14234,0.0
0.16200,1.14234,0.0
-0.26700,1.14234,0.0
0.03300,1.14234,0.0
-0.06600,1.14234,0.0
-0.16800,1.14234,0.0
-0.19800,1.14234,0.0
-0.27300,1.14234,0.0
0.18300,1.14234,0.0
0.26700,1.14234,0.0
0.00000,1.14234,0.0
0.23400,1.14234,0.0
-0.07500,1.14234,0.0
0.26400,1.14234,0.0
-0.25800,1.14234,0.0
0.26100,1.13939,0.0
-0.17400,1.13939,0.0
-0.25500,1.13939,0.0
-0.17700,1.13939,0.0
-0.24900,1.13939,0.0
-0.22500,1.13939,0.0
0.13800,1.13939,0.0
-0.19800,1.13939,0.0
-0.00600,1.13939,0.0
0.11700,1.13939,0.0
0.02400,1.13939,0.0
-0.11100,1.13939,0.0
-0.14400,1.13939,0.0
0.11100,1.13939,0.0
-0.11700,1.13939,0.0
0.04200,1.13939,0.0
-0.25800,1.13939,0.0
-0.06000,1.13939,0.0
0.26700,1.13939,0.0
0.22200,1.13939,0.0
0.06300,1.13939,0.0
0.17700,1.13939,0.0
0.05700,1.13939,0.0
-0.00300,1.13939,0.0
0.06600,1.13939,0.0
-0.27300,1.13939,0.0
-0.15000,1.13939,0.0
-0.10800,1.13939,0.0
-0.05100,1.13939,0.0
-0.16200,1.13939,0.0
-0.12600,1.13939,0.0
-0.23700,1.13939,0.0
0.04800,1.13939,0.0
0.22500,1.13939,0.0
-0.02700,1.13939,0.0
-0.04200,1.13939,0.0
-0.06900,1.13939,0.0
0.25500,1.13939,0.0
0.13500,1.13939,0.0
-0.17100,1.13939,0.0
0.08400,1.13939,0.0
0.14100,1.13939,0.0
-0.10200,1.13939,0.0
0.16200,1.13939,0.0
-0.23100,1.13645,0.0
-0.00600,1.13645,0.0
0.06000,1.13645,0.0
0.22800,1.13645,0.0
-0.11400,1.13645,0.0
0.03600,1.13645,0.0
0.26400,1.13645,0.0
-0.27900,1.13645,0.0
0.27600,1.13645,0.0
0.20100,1.13645,0.0
0.04500,1.13645,0.0
-0.02100,1.13645,0.0
-0.21900,1.13645,0.0
0.23700,1.13645,0.0
0.14700,1.13645,0.0
-0.22200,1.13645,0.0
0.17100,1.13645,0.0
-0.19200,1.13645,0.0
-0.15900,1.13645,0.0
0.04800,1.13645,0.0
-0.10500,1.13645,0.0
-0.00300,1.13645,0.0
-0.03000,1.13645,0.0
0.21900,1.13645,0.0
-0.06000,1.13645,0.0
-0.23400,1.13645,0.0
0.15300,1.13350,0.0
-0.00900,1.13350,0.0
0.06300,1.13350,0.0
-0.19800,1.13350,0.0
0.26100,1.13350,0.0
-0.24000,1.13350,0.0
0.18900,1.13350,0.0
-0.08700,1.13350,0.0
-0.31800,1.13350,0.0
0.17400,1.13350,0.0
-0.19500,1.13350,0.0
0.27000,1.13350,0.0
-0.15300,1.13350,0.0
-0.31500,1.13350,0.0
0.01500,1.13350,0.0
-0.15900,1.13350,0.0
-0.27600,1.13350,0.0
0.19800,1.13350,0.0
0.03900,1.13350,0.0
-0.05100,1.13350,0.0
-0.01500,1.13350,0.0
-0.12600,1.13350,0.0
-0.14400,1.13350,0.0
-0.04500,1.13350,0.0
-0.28500,1.13350,0.0
-0.17100,1.13350,0.0
-0.16200,1.13350,0.0
0.08700,1.13055,0.0
0.21900,1.13055,0.0
0.00300,1.13055,0.0
0.06300,1.13055,0.0
-0.17700,1.13055,0.0
-0.08100,1.13055,0.0
-0.24600,1.13055,0.0
0.06900,1.13055,0.0
0.11100,1.13055,0.0
0.18900,1.13055,0.0
0.11700,1.13055,0.0
0.01200,1.13055,0.0
-0.16200,1.13055,0.0
-0.23700,1.13055,0.0
0.07200,1.13055,0.0
-0.27900,1.13055,0.0
0.10200,1.13055,0.0
-0.08400,1.13055,0.0
0.05700,1.13055,0.0
-0.27600,1.13055,0.0
0.24000,1.13055,0.0
-0.09600,1.13055,0.0
0.03900,1.13055,0.0
0.10800,1.13055,0.0
-0.22500,1.13055,0.0
-0.06000,1.13055,0.0
-0.18900,1.13055,0.0
-0.09300,1.13055,0.0
0.06600,1.13055,0.0
-0.06600,1.13055,0.0
0.23400,1.13055,0.0
0.03300,1.13055,0.0
-0.20400,1.13055,0.0
-0.31500,1.13055,0.0
0.04200,1.13055,0.0
0.18300,1.12760,0.0
0.17700,1.12760,0.0
-0.06300,1.12760,0.0
-0.23400,1.12760,0.0
-0.09900,1.12760,0.0
0.04500,1.12760,0.0
-0.27300,1.12760,0.0
0.08100,1.12760,0.0
-0.26700,1.12760,0.0
0.08400,1.12760,0.0
0.09300,1.12760,0.0
0.25200,1.12760,0.0
0.13500,1.12760,0.0
0.17100,1.12760,0.0
0.23700,1.12760,0.0
0.07500,1.12760,0.0
0.11400,1.12760,0.0
-0.04800,1.12760,0.0
-0.33000,1.12760,0.0
0.24300,1.12760,0.0
-0.00300,1.12760,0.0
-0.17100,1.12760,0.0
-0.08100,1.12760,0.0
0.22200,1.12760,0.0
-0.34500,1.12760,0.0
-0.11400,1.12760,0.0
0.16500,1.12465,0.0
-0.27000,1.12465,0.0
-0.03300,1.12465,0.0
0.29400,1.12465,0.0
0.13500,1.12465,0.0
0.01200,1.12465,0.0
0.03300,1.12465,0.0
-0.31800,1.12465,0.0
-0.33300,1.12465,0.0
0.17100,1.12465,0.0
-0.30900,1.12465,0.0
-0.02400,1.12465,0.0
-0.35100,1.12465,0.0
-0.07500,1.12465,0.0
0.18300,1.12465,0.0
0.02400,1.12465,0.0
